,method,mcc,precision,f1_score,recall,label_vs_rest,nb_genes,model
18,yomix,0.6210448635617192,0.5178571428571429,0.6541353383458647,0.8877551020408163,CD8 T_vs_rest,7,svm
19,yomix,0.6582875790796392,0.564935064935065,0.6904761904761905,0.8877551020408163,CD8 T_vs_rest,7,svm
20,yomix,0.6082919865969295,0.5364238410596026,0.6506024096385542,0.826530612244898,CD8 T_vs_rest,7,svm
21,yomix,0.6501777385892986,0.5426829268292683,0.6793893129770993,0.9081632653061225,CD8 T_vs_rest,8,svm
22,yomix,0.6542408741762968,0.5657894736842105,0.688,0.8775510204081632,CD8 T_vs_rest,8,svm
23,yomix,0.611051682066016,0.54,0.6532258064516129,0.826530612244898,CD8 T_vs_rest,8,svm
24,yomix,0.6569947443622465,0.5454545454545454,0.6844106463878327,0.9183673469387755,CD8 T_vs_rest,9,svm
25,yomix,0.6514075637785535,0.5620915032679739,0.6852589641434262,0.8775510204081632,CD8 T_vs_rest,9,svm
26,yomix,0.6180534497688056,0.543046357615894,0.6586345381526104,0.8367346938775511,CD8 T_vs_rest,9,svm
27,yomix,0.6540582786711518,0.5534591194968553,0.6848249027237354,0.8979591836734694,CD8 T_vs_rest,10,svm
28,yomix,0.659983265439417,0.5733333333333334,0.6935483870967742,0.8775510204081632,CD8 T_vs_rest,10,svm
29,yomix,0.6208379987406962,0.5466666666666666,0.6612903225806451,0.8367346938775511,CD8 T_vs_rest,10,svm
30,yomix,0.6486544228504912,0.546583850931677,0.6795366795366795,0.8979591836734694,CD8 T_vs_rest,11,svm
